Latitude,Longitude,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinst,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_bitmask,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer_Description
39.2167,-86.5406,2020-08-06 00:41:20 UTC,11817,013,0601,True,25.8660889,,,,
39.2167,-86.5406,2020-08-08 23:55:51 UTC,11863,008,0601,True,82.7756424,75.9018555,0b00000000000000000000000001001011,0b0,Continuous
39.2167,-86.5406,2020-08-09 16:37:29 UTC,11874,007,0601,True,341.4162292,203.6797791,0b00000000000000000000000011001011,0b0,Continuous
39.2167,-86.5406,2020-08-12 22:22:21 UTC,11924,008,0601,True,59.7178802,169.1413879,0b00000000000000000000000010101001,0b0,Continuous
39.2167,-86.5406,2020-08-16 20:48:42 UTC,11985,008,0601,True,132.0598602,142.7496033,0b00000000000000000000000010001110,0b0,Continuous
39.2167,-86.5406,2020-08-17 13:31:10 UTC,11996,008,0601,True,204.8840942,200.9837646,0b00000000000000000000000011001000,0b0,Continuous
39.2167,-86.5406,2020-08-21 18:27:38 UTC,12061,007,0601,True,201.6511078,184.3591614,0b00000000000000000000000010111000,0b0,Continuous
39.2167,-86.5406,2020-09-21 23:29:49 UTC,12545,008,0601,True,39.5500984,,,,
39.2167,-86.5406,2020-09-25 21:57:34 UTC,12606,008,0601,True,135.3576508,58.0856018,0b00000000000000000000000000111010,0b0,Continuous
39.2167,-86.5406,2020-10-07 17:21:02 UTC,12789,008,0601,True,246.0958252,100.9145966,0b00000000000000000000000001100100,0b0,Continuous
39.2167,-86.5406,2020-10-10 23:04:36 UTC,12839,009,0601,True,75.4334564,,,,
39.2167,-86.5406,2020-10-11 15:47:06 UTC,12850,007,0601,True,360.6847534,158.7045746,0b00000000000000000000000010011110,0b0,Continuous
39.2167,-86.5406,2020-10-11 22:17:08 UTC,12854,007,0601,True,120.4341507,49.287796,0b00000000000000000000000000110001,0b0,Continuous
39.2167,-86.5406,2020-11-03 13:39:21 UTC,13205,007,0601,True,61.2952957,28.8948784,0b00000000000000000000000000011100,0b0,Continuous
39.2167,-86.5406,2021-03-29 20:49:00 UTC,15474,007,0601,True,152.4641724,62.3542328,0b00000000000000000000000000111110,0b0,Continuous
39.2167,-86.5406,2021-04-02 19:16:10 UTC,15535,008,0601,True,151.6869965,62.1839371,0b00000000000000000000000000111110,0b0,Continuous
39.2167,-86.5406,2021-04-14 21:08:53 UTC,15723,009,0601,True,160.5980835,67.0859604,0b00000000000000000000000001000011,0b0,Continuous
39.2167,-86.5406,2021-04-22 18:03:34 UTC,15845,008,0601,True,276.813324,130.4910431,0b00000000000000000000000010000010,0b0,Continuous
39.2167,-86.5406,2021-04-26 16:30:59 UTC,15906,009,0601,True,351.1221313,145.1940155,0b00000000000000000000000010010001,0b0,Continuous
39.2167,-86.5406,2021-04-30 14:57:39 UTC,15967,008,0601,True,294.100769,138.6404419,0b00000000000000000000000010001010,0b0,Continuous
